date,Housing Inventory: New Listing Count,state,msa,city
2019-07-01,1380.0,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,1252.0,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,1224.0,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,1352.0,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,1152.0,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,848.0,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,1216.0,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,1368.0,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,1548.0,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,1060.0,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,1304.0,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,1316.0,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,1292.0,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,1176.0,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,1216.0,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,1064.0,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,972.0,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,756.0,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,848.0,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,868.0,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,924.0,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,940.0,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,980.0,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,1140.0,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,1120.0,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,1124.0,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,1016.0,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,936.0,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,860.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,-1.88,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,-12.33,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,-1.56,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,10.79,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,-14.33,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,-31.44,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,41.46,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,25.17,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,12.95,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,-10.0,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,6.78,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,-6.85,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,-8.17,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,-0.59,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,-1.49,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,3.94,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,-12.24,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,-26.58,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,50.23,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,15.36,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,-5.74,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,6.37,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,6.77,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,-10.0,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,-6.5,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,-9.28,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,-2.24,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,10.46,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,-14.79,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,-26.39,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,43.4,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,12.5,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,13.16,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,-31.52,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,23.02,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,0.92,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,-1.82,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,-8.98,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,3.4,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,-12.5,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,-8.65,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,-22.22,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,12.17,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,2.36,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,6.45,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,1.73,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,4.26,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,16.33,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,-1.75,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,0.36,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,-9.61,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,-7.87,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,-8.12,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,4.29,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,-6.16,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,-2.78,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,22.46,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,5.28,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,0.49,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,-7.94,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,-1.09,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,-6.82,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,-8.21,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,2.87,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,-1.34,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,-7.67,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,4.69,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,4.76,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,-1.72,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,0.67,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,7.8,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,14.48,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,5.51,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,-11.95,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,4.07,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,4.06,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,0.54,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,2.37,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,-6.57,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,-7.27,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,-1.46,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,-4.32,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,-4.07,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,-8.43,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,-10.7,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,7.2,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,-30.99,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,-20.49,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,-10.84,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,-6.38,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,-6.07,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,-0.65,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,-21.3,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,-15.63,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,-10.85,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,-30.26,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,-36.55,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,-40.31,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,-11.32,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,-24.85,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,-13.37,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,-13.31,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,-4.42,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,-16.45,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,-12.03,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,-11.52,SC,"Charleston-North Charleston, SC",Charleston
2016-07-01,968.0,UT,"Ogden-Clearfield, UT",Ogden
2016-08-01,1096.0,UT,"Ogden-Clearfield, UT",Ogden
2016-09-01,928.0,UT,"Ogden-Clearfield, UT",Ogden
2016-10-01,856.0,UT,"Ogden-Clearfield, UT",Ogden
2016-11-01,724.0,UT,"Ogden-Clearfield, UT",Ogden
2016-12-01,516.0,UT,"Ogden-Clearfield, UT",Ogden
2017-01-01,544.0,UT,"Ogden-Clearfield, UT",Ogden
2017-02-01,588.0,UT,"Ogden-Clearfield, UT",Ogden
2017-03-01,784.0,UT,"Ogden-Clearfield, UT",Ogden
2017-04-01,864.0,UT,"Ogden-Clearfield, UT",Ogden
2017-05-01,1048.0,UT,"Ogden-Clearfield, UT",Ogden
2017-06-01,1000.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,1056.0,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,1092.0,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,908.0,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,808.0,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,740.0,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,548.0,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,576.0,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,628.0,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,696.0,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,852.0,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,976.0,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,960.0,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,924.0,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,1044.0,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,996.0,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,868.0,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,764.0,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,536.0,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,608.0,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,688.0,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,744.0,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,852.0,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,1048.0,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,1128.0,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,916.0,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,852.0,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,888.0,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,888.0,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,668.0,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,376.0,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,544.0,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,576.0,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,916.0,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,712.0,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,728.0,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,728.0,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,656.0,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,656.0,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,660.0,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,572.0,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,428.0,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,328.0,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,364.0,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,432.0,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,580.0,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,592.0,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,696.0,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,840.0,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,824.0,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,820.0,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,800.0,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,712.0,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,604.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,5.6,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,3.41,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,-16.85,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,-11.01,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,-8.42,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,-25.95,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,5.11,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,9.03,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,10.83,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,22.41,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,14.55,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,-1.64,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,-3.75,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,12.99,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,-4.6,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,-12.85,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,-11.98,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,-29.84,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,13.43,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,13.16,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,8.14,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,14.52,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,23.0,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,7.63,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,-18.79,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,-6.99,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,4.23,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,-24.77,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,-43.71,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,44.68,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,5.88,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,59.03,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,-22.27,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,2.25,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,-9.89,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,0.61,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,-13.33,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,-25.17,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,-23.36,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,10.98,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,18.68,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,34.26,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,2.07,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,17.57,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,20.69,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,-1.9,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,-0.49,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,-2.44,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,-11.0,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,-15.17,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,9.09,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,-0.36,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,-2.16,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,-5.61,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,2.21,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,6.2,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,5.88,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,6.8,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,-11.22,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,-1.39,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,-6.87,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,-4.0,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,-12.5,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,-4.4,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,9.69,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,7.43,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,3.24,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,-2.19,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,5.56,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,9.55,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,6.9,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,7.38,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,17.5,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,-0.87,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,-18.39,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,-10.84,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,2.3,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,-12.57,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,-29.85,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,-10.53,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,-16.28,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,23.12,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,-16.43,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,-30.53,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,-35.46,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,-28.38,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,-23.0,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,-25.68,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,-35.59,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,-35.93,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,-12.77,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,-33.09,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,-25.0,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,-36.68,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,-16.85,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,-4.4,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,15.38,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,25.61,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,25.0,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,21.21,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,24.48,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,41.12,UT,"Ogden-Clearfield, UT",Ogden
2016-07-01,904.0,KS,"Wichita, KS",Wichita
2016-08-01,876.0,KS,"Wichita, KS",Wichita
2016-09-01,840.0,KS,"Wichita, KS",Wichita
2016-10-01,768.0,KS,"Wichita, KS",Wichita
2016-11-01,660.0,KS,"Wichita, KS",Wichita
2016-12-01,432.0,KS,"Wichita, KS",Wichita
2017-01-01,624.0,KS,"Wichita, KS",Wichita
2017-02-01,716.0,KS,"Wichita, KS",Wichita
2017-03-01,876.0,KS,"Wichita, KS",Wichita
2017-04-01,872.0,KS,"Wichita, KS",Wichita
2017-05-01,896.0,KS,"Wichita, KS",Wichita
2017-06-01,992.0,KS,"Wichita, KS",Wichita
2017-07-01,920.0,KS,"Wichita, KS",Wichita
2017-08-01,944.0,KS,"Wichita, KS",Wichita
2017-09-01,892.0,KS,"Wichita, KS",Wichita
2017-10-01,784.0,KS,"Wichita, KS",Wichita
2017-11-01,720.0,KS,"Wichita, KS",Wichita
2017-12-01,464.0,KS,"Wichita, KS",Wichita
2018-01-01,588.0,KS,"Wichita, KS",Wichita
2018-02-01,616.0,KS,"Wichita, KS",Wichita
2018-03-01,792.0,KS,"Wichita, KS",Wichita
2018-04-01,884.0,KS,"Wichita, KS",Wichita
2018-05-01,940.0,KS,"Wichita, KS",Wichita
2018-06-01,904.0,KS,"Wichita, KS",Wichita
2018-07-01,760.0,KS,"Wichita, KS",Wichita
2018-08-01,844.0,KS,"Wichita, KS",Wichita
2018-09-01,792.0,KS,"Wichita, KS",Wichita
2018-10-01,852.0,KS,"Wichita, KS",Wichita
2018-11-01,728.0,KS,"Wichita, KS",Wichita
2018-12-01,484.0,KS,"Wichita, KS",Wichita
2019-01-01,600.0,KS,"Wichita, KS",Wichita
2019-02-01,640.0,KS,"Wichita, KS",Wichita
2019-03-01,664.0,KS,"Wichita, KS",Wichita
2019-04-01,828.0,KS,"Wichita, KS",Wichita
2019-05-01,820.0,KS,"Wichita, KS",Wichita
2019-06-01,848.0,KS,"Wichita, KS",Wichita
2019-07-01,828.0,KS,"Wichita, KS",Wichita
2019-08-01,772.0,KS,"Wichita, KS",Wichita
2019-09-01,620.0,KS,"Wichita, KS",Wichita
2019-10-01,692.0,KS,"Wichita, KS",Wichita
2019-11-01,556.0,KS,"Wichita, KS",Wichita
2019-12-01,428.0,KS,"Wichita, KS",Wichita
2020-01-01,580.0,KS,"Wichita, KS",Wichita
2020-02-01,512.0,KS,"Wichita, KS",Wichita
2020-03-01,624.0,KS,"Wichita, KS",Wichita
2020-04-01,576.0,KS,"Wichita, KS",Wichita
2020-05-01,600.0,KS,"Wichita, KS",Wichita
2020-06-01,588.0,KS,"Wichita, KS",Wichita
2020-07-01,556.0,KS,"Wichita, KS",Wichita
2020-08-01,604.0,KS,"Wichita, KS",Wichita
2020-09-01,616.0,KS,"Wichita, KS",Wichita
2020-10-01,640.0,KS,"Wichita, KS",Wichita
2020-11-01,544.0,KS,"Wichita, KS",Wichita
2020-12-01,440.0,KS,"Wichita, KS",Wichita
2021-01-01,412.0,KS,"Wichita, KS",Wichita
2021-02-01,324.0,KS,"Wichita, KS",Wichita
2021-03-01,424.0,KS,"Wichita, KS",Wichita
2021-04-01,512.0,KS,"Wichita, KS",Wichita
2021-05-01,636.0,KS,"Wichita, KS",Wichita
2021-06-01,684.0,KS,"Wichita, KS",Wichita
2021-07-01,716.0,KS,"Wichita, KS",Wichita
2021-08-01,680.0,KS,"Wichita, KS",Wichita
2021-09-01,624.0,KS,"Wichita, KS",Wichita
2021-10-01,596.0,KS,"Wichita, KS",Wichita
2021-11-01,476.0,KS,"Wichita, KS",Wichita
2017-07-01,-7.26,KS,"Wichita, KS",Wichita
2017-08-01,2.61,KS,"Wichita, KS",Wichita
2017-09-01,-5.51,KS,"Wichita, KS",Wichita
2017-10-01,-12.11,KS,"Wichita, KS",Wichita
2017-11-01,-8.16,KS,"Wichita, KS",Wichita
2017-12-01,-35.56,KS,"Wichita, KS",Wichita
2018-01-01,26.72,KS,"Wichita, KS",Wichita
2018-02-01,4.76,KS,"Wichita, KS",Wichita
2018-03-01,28.57,KS,"Wichita, KS",Wichita
2018-04-01,11.62,KS,"Wichita, KS",Wichita
2018-05-01,6.33,KS,"Wichita, KS",Wichita
2018-06-01,-3.83,KS,"Wichita, KS",Wichita
2018-07-01,-15.93,KS,"Wichita, KS",Wichita
2018-08-01,11.05,KS,"Wichita, KS",Wichita
2018-09-01,-6.16,KS,"Wichita, KS",Wichita
2018-10-01,7.58,KS,"Wichita, KS",Wichita
2018-11-01,-14.55,KS,"Wichita, KS",Wichita
2018-12-01,-33.52,KS,"Wichita, KS",Wichita
2019-01-01,23.97,KS,"Wichita, KS",Wichita
2019-02-01,6.67,KS,"Wichita, KS",Wichita
2019-03-01,3.75,KS,"Wichita, KS",Wichita
2019-04-01,24.7,KS,"Wichita, KS",Wichita
2019-05-01,-0.97,KS,"Wichita, KS",Wichita
2019-06-01,3.41,KS,"Wichita, KS",Wichita
2019-07-01,-2.36,KS,"Wichita, KS",Wichita
2019-08-01,-6.76,KS,"Wichita, KS",Wichita
2019-09-01,-19.69,KS,"Wichita, KS",Wichita
2019-10-01,11.61,KS,"Wichita, KS",Wichita
2019-11-01,-19.65,KS,"Wichita, KS",Wichita
2019-12-01,-23.02,KS,"Wichita, KS",Wichita
2020-01-01,35.51,KS,"Wichita, KS",Wichita
2020-02-01,-11.72,KS,"Wichita, KS",Wichita
2020-03-01,21.88,KS,"Wichita, KS",Wichita
2020-04-01,-7.69,KS,"Wichita, KS",Wichita
2020-05-01,4.17,KS,"Wichita, KS",Wichita
2020-06-01,-2.0,KS,"Wichita, KS",Wichita
2020-07-01,-5.44,KS,"Wichita, KS",Wichita
2020-08-01,8.63,KS,"Wichita, KS",Wichita
2020-09-01,1.99,KS,"Wichita, KS",Wichita
2020-10-01,3.9,KS,"Wichita, KS",Wichita
2020-11-01,-15.0,KS,"Wichita, KS",Wichita
2020-12-01,-19.12,KS,"Wichita, KS",Wichita
2021-01-01,-6.36,KS,"Wichita, KS",Wichita
2021-02-01,-21.36,KS,"Wichita, KS",Wichita
2021-03-01,30.86,KS,"Wichita, KS",Wichita
2021-04-01,20.75,KS,"Wichita, KS",Wichita
2021-05-01,24.22,KS,"Wichita, KS",Wichita
2021-06-01,7.55,KS,"Wichita, KS",Wichita
2021-07-01,4.68,KS,"Wichita, KS",Wichita
2021-08-01,-5.03,KS,"Wichita, KS",Wichita
2021-09-01,-8.24,KS,"Wichita, KS",Wichita
2021-10-01,-4.49,KS,"Wichita, KS",Wichita
2021-11-01,-20.13,KS,"Wichita, KS",Wichita
2017-07-01,1.77,KS,"Wichita, KS",Wichita
2017-08-01,7.76,KS,"Wichita, KS",Wichita
2017-09-01,6.19,KS,"Wichita, KS",Wichita
