date,All Employees: Management of Companies and Enterprises,state,msa,city,title,id,frequency,seasonal_adjustment
2009-10-01,78,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-11-01,77.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2009-12-01,77.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-01-01,76.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-02-01,76.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-03-01,76.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-04-01,76.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-05-01,76.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-06-01,77,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-07-01,77.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-08-01,77.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-09-01,77.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-10-01,77.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-11-01,77.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2010-12-01,77.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-01-01,78,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-02-01,78.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-03-01,79,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-04-01,79.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-05-01,79.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-06-01,79.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-07-01,80.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-08-01,80.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-09-01,80.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-10-01,81.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-11-01,81,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2011-12-01,81.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-01-01,81.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-02-01,81.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-03-01,81.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-04-01,82.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-05-01,82.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-06-01,83.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-07-01,83.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-08-01,83.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-09-01,83.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-10-01,84.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-11-01,84.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2012-12-01,84.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-01-01,85.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-02-01,85.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-03-01,84.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-04-01,85,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-05-01,85.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-06-01,85.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-07-01,85.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-08-01,85.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-09-01,85.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-10-01,86.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-11-01,86.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2013-12-01,86.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-01-01,87.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-02-01,87.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-03-01,88.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-04-01,88.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-05-01,88.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-06-01,89.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-07-01,90.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-08-01,90.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-09-01,90.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-10-01,90.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-11-01,91.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
2014-12-01,91.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Management of Companies and Enterprises in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006055000001SA,Monthly,Seasonally Adjusted
1990-01-01,120.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-02-01,120.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-03-01,121,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-04-01,119.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-05-01,119.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-06-01,119.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-07-01,120.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-08-01,121.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-09-01,121.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-10-01,122.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-11-01,123.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1990-12-01,123.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-01-01,125.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-02-01,125.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-03-01,125.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-04-01,125.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-05-01,125.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-06-01,125.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-07-01,125.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-08-01,125.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-09-01,125.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-10-01,125.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-11-01,125.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1991-12-01,125.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-01-01,125.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-02-01,125.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-03-01,125.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-04-01,125.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-05-01,125.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-06-01,125.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-07-01,126.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-08-01,126.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-09-01,126.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-10-01,126.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-11-01,126.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1992-12-01,126.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-01-01,125.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-02-01,126.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-03-01,126.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-04-01,128.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-05-01,127.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-06-01,127.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-07-01,128.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
1993-08-01,127.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Management of Companies and Enterprises in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206055000001SA,Monthly,Seasonally Adjusted
