date,Housing Inventory: Active Listing Count,state,msa,city
2021-06-01,1185.0,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,1371.0,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,1462.0,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,1477.0,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,1370.0,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,1283.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,0.47,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,-1.58,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,-0.3,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,1.2,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,-1.63,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,-6.1,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,-5.44,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,1.77,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,3.46,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,2.95,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,1.81,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,1.94,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,0.91,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,-0.21,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,1.99,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,3.05,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,1.16,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,-5.55,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,-3.63,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,2.1,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,2.3,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,3.27,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,0.58,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,-0.35,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,-0.94,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,-2.88,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,-1.45,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,0.58,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,-2.3,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,-6.53,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,-7.69,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,-0.28,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,2.1,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,1.68,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,-3.99,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,-7.87,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,-8.8,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,-7.26,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,-8.66,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,-3.39,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,-8.39,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,-11.16,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,-18.38,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,-24.2,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,-9.41,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,-7.03,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,-3.78,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,8.32,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,15.7,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,6.64,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,1.03,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,-7.24,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,-6.35,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,0.3,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,-1.02,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,-1.67,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,0.47,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,1.33,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,0.02,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,-0.46,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,0.89,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,-0.96,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,-2.41,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,-3.32,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,-1.97,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,-1.54,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,-0.17,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,2.13,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,3.99,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,6.94,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,7.58,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,9.64,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,10.0,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,8.77,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,9.1,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,7.77,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,5.35,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,3.42,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,0.66,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,-2.73,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,-5.06,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,-8.31,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,-9.27,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,-13.09,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,-15.12,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,-15.29,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,-16.59,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,-20.38,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,-26.39,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,-32.23,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,-35.29,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,-40.03,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,-42.39,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,-45.99,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,-48.66,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,-54.6,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,-65.49,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,-69.38,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,-72.0,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,-71.94,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,-67.01,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,-58.15,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,-51.88,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,-46.77,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,-48.9,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,-47.76,SC,"Charleston-North Charleston, SC",Charleston
2016-07-01,1773.0,UT,"Ogden-Clearfield, UT",Ogden
2016-08-01,1888.0,UT,"Ogden-Clearfield, UT",Ogden
2016-09-01,1946.0,UT,"Ogden-Clearfield, UT",Ogden
2016-10-01,1945.0,UT,"Ogden-Clearfield, UT",Ogden
2016-11-01,1773.0,UT,"Ogden-Clearfield, UT",Ogden
2016-12-01,1543.0,UT,"Ogden-Clearfield, UT",Ogden
2017-01-01,1342.0,UT,"Ogden-Clearfield, UT",Ogden
2017-02-01,1198.0,UT,"Ogden-Clearfield, UT",Ogden
2017-03-01,1118.0,UT,"Ogden-Clearfield, UT",Ogden
2017-04-01,1184.0,UT,"Ogden-Clearfield, UT",Ogden
2017-05-01,1403.0,UT,"Ogden-Clearfield, UT",Ogden
2017-06-01,1507.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,1633.0,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,1686.0,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,1659.0,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,1579.0,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,1462.0,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,1281.0,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,1039.0,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,945.0,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,954.0,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,1019.0,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,1167.0,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,1281.0,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,1425.0,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,1577.0,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,1737.0,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,1739.0,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,1659.0,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,1517.0,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,1344.0,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,1264.0,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,1221.0,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,1262.0,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,1401.0,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,1500.0,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,1576.0,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,1926.0,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,2027.0,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,1687.0,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,1529.0,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,1227.0,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,1016.0,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,865.0,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,912.0,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,1175.0,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,998.0,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,854.0,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,739.0,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,615.0,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,528.0,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,481.0,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,420.0,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,341.0,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,270.0,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,245.0,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,269.0,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,279.0,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,343.0,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,454.0,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,509.0,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,600.0,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,658.0,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,617.0,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,554.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,8.36,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,3.25,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,-1.6,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,-4.82,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,-7.41,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,-12.38,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,-18.89,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,-9.05,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,0.95,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,6.81,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,14.52,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,9.77,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,11.24,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,10.67,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,10.15,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,0.12,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,-4.6,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,-8.56,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,-11.4,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,-5.95,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,-3.4,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,3.36,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,11.01,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,7.07,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,5.07,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,22.21,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,5.24,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,-16.77,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,-9.37,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,-19.75,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,-17.2,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,-14.86,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,5.43,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,28.84,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,-15.06,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,-14.43,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,-13.47,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,-16.78,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,-14.15,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,-8.9,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,-12.68,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,-18.81,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,-20.82,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,-9.26,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,9.8,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,3.72,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,22.94,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,32.36,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,12.11,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,17.88,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,9.67,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,-6.23,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,-10.21,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,-7.9,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,-10.7,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,-14.75,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,-18.82,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,-17.54,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,-16.98,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,-22.58,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,-21.12,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,-14.67,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,-13.94,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,-16.82,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,-15.0,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,-12.74,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,-6.47,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,4.7,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,10.13,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,13.47,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,18.42,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,29.36,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,33.76,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,27.99,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,23.85,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,20.05,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,17.1,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,10.6,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,22.13,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,16.7,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,-2.99,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,-7.84,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,-19.12,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,-24.4,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,-31.57,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,-25.31,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,-6.89,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,-28.77,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,-43.07,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,-53.11,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,-68.07,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,-73.95,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,-71.49,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,-72.53,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,-72.21,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,-73.43,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,-71.68,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,-70.5,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,-76.26,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,-65.63,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,-46.84,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,-31.12,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,-2.44,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,24.62,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,28.27,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,31.9,UT,"Ogden-Clearfield, UT",Ogden
2016-07-01,2317.0,KS,"Wichita, KS",Wichita
2016-08-01,2311.0,KS,"Wichita, KS",Wichita
2016-09-01,2284.0,KS,"Wichita, KS",Wichita
2016-10-01,2335.0,KS,"Wichita, KS",Wichita
2016-11-01,2322.0,KS,"Wichita, KS",Wichita
2016-12-01,2153.0,KS,"Wichita, KS",Wichita
2017-01-01,2001.0,KS,"Wichita, KS",Wichita
2017-02-01,2006.0,KS,"Wichita, KS",Wichita
2017-03-01,1977.0,KS,"Wichita, KS",Wichita
2017-04-01,1973.0,KS,"Wichita, KS",Wichita
2017-05-01,2046.0,KS,"Wichita, KS",Wichita
2017-06-01,2131.0,KS,"Wichita, KS",Wichita
2017-07-01,2228.0,KS,"Wichita, KS",Wichita
2017-08-01,2296.0,KS,"Wichita, KS",Wichita
2017-09-01,2394.0,KS,"Wichita, KS",Wichita
2017-10-01,2424.0,KS,"Wichita, KS",Wichita
2017-11-01,2296.0,KS,"Wichita, KS",Wichita
2017-12-01,2154.0,KS,"Wichita, KS",Wichita
2018-01-01,1976.0,KS,"Wichita, KS",Wichita
2018-02-01,1813.0,KS,"Wichita, KS",Wichita
2018-03-01,1772.0,KS,"Wichita, KS",Wichita
2018-04-01,1800.0,KS,"Wichita, KS",Wichita
2018-05-01,1928.0,KS,"Wichita, KS",Wichita
2018-06-01,2046.0,KS,"Wichita, KS",Wichita
2018-07-01,2015.0,KS,"Wichita, KS",Wichita
2018-08-01,2029.0,KS,"Wichita, KS",Wichita
2018-09-01,2092.0,KS,"Wichita, KS",Wichita
2018-10-01,2126.0,KS,"Wichita, KS",Wichita
2018-11-01,2166.0,KS,"Wichita, KS",Wichita
2018-12-01,2040.0,KS,"Wichita, KS",Wichita
2019-01-01,1907.0,KS,"Wichita, KS",Wichita
2019-02-01,1799.0,KS,"Wichita, KS",Wichita
2019-03-01,1741.0,KS,"Wichita, KS",Wichita
2019-04-01,1731.0,KS,"Wichita, KS",Wichita
2019-05-01,1744.0,KS,"Wichita, KS",Wichita
2019-06-01,1709.0,KS,"Wichita, KS",Wichita
2019-07-01,1737.0,KS,"Wichita, KS",Wichita
2019-08-01,1788.0,KS,"Wichita, KS",Wichita
2019-09-01,1759.0,KS,"Wichita, KS",Wichita
2019-10-01,1684.0,KS,"Wichita, KS",Wichita
2019-11-01,1593.0,KS,"Wichita, KS",Wichita
2019-12-01,1501.0,KS,"Wichita, KS",Wichita
2020-01-01,1390.0,KS,"Wichita, KS",Wichita
2020-02-01,1305.0,KS,"Wichita, KS",Wichita
2020-03-01,1248.0,KS,"Wichita, KS",Wichita
2020-04-01,1243.0,KS,"Wichita, KS",Wichita
2020-05-01,1186.0,KS,"Wichita, KS",Wichita
2020-06-01,1057.0,KS,"Wichita, KS",Wichita
2020-07-01,993.0,KS,"Wichita, KS",Wichita
2020-08-01,974.0,KS,"Wichita, KS",Wichita
2020-09-01,956.0,KS,"Wichita, KS",Wichita
2020-10-01,1014.0,KS,"Wichita, KS",Wichita
2020-11-01,1005.0,KS,"Wichita, KS",Wichita
2020-12-01,917.0,KS,"Wichita, KS",Wichita
2021-01-01,782.0,KS,"Wichita, KS",Wichita
2021-02-01,625.0,KS,"Wichita, KS",Wichita
2021-03-01,547.0,KS,"Wichita, KS",Wichita
2021-04-01,504.0,KS,"Wichita, KS",Wichita
2021-05-01,571.0,KS,"Wichita, KS",Wichita
2021-06-01,666.0,KS,"Wichita, KS",Wichita
2021-07-01,747.0,KS,"Wichita, KS",Wichita
2021-08-01,850.0,KS,"Wichita, KS",Wichita
2021-09-01,854.0,KS,"Wichita, KS",Wichita
2021-10-01,838.0,KS,"Wichita, KS",Wichita
2021-11-01,758.0,KS,"Wichita, KS",Wichita
2017-07-01,4.55,KS,"Wichita, KS",Wichita
2017-08-01,3.05,KS,"Wichita, KS",Wichita
2017-09-01,4.27,KS,"Wichita, KS",Wichita
2017-10-01,1.25,KS,"Wichita, KS",Wichita
2017-11-01,-5.28,KS,"Wichita, KS",Wichita
2017-12-01,-6.18,KS,"Wichita, KS",Wichita
2018-01-01,-8.26,KS,"Wichita, KS",Wichita
2018-02-01,-8.25,KS,"Wichita, KS",Wichita
2018-03-01,-2.26,KS,"Wichita, KS",Wichita
2018-04-01,1.58,KS,"Wichita, KS",Wichita
2018-05-01,7.11,KS,"Wichita, KS",Wichita
2018-06-01,6.12,KS,"Wichita, KS",Wichita
2018-07-01,-1.52,KS,"Wichita, KS",Wichita
2018-08-01,0.69,KS,"Wichita, KS",Wichita
2018-09-01,3.1,KS,"Wichita, KS",Wichita
2018-10-01,1.63,KS,"Wichita, KS",Wichita
2018-11-01,1.88,KS,"Wichita, KS",Wichita
2018-12-01,-5.82,KS,"Wichita, KS",Wichita
2019-01-01,-6.52,KS,"Wichita, KS",Wichita
2019-02-01,-5.66,KS,"Wichita, KS",Wichita
2019-03-01,-3.22,KS,"Wichita, KS",Wichita
2019-04-01,-0.57,KS,"Wichita, KS",Wichita
2019-05-01,0.75,KS,"Wichita, KS",Wichita
2019-06-01,-2.01,KS,"Wichita, KS",Wichita
2019-07-01,1.64,KS,"Wichita, KS",Wichita
2019-08-01,2.94,KS,"Wichita, KS",Wichita
2019-09-01,-1.62,KS,"Wichita, KS",Wichita
2019-10-01,-4.26,KS,"Wichita, KS",Wichita
2019-11-01,-5.4,KS,"Wichita, KS",Wichita
2019-12-01,-5.78,KS,"Wichita, KS",Wichita
2020-01-01,-7.4,KS,"Wichita, KS",Wichita
2020-02-01,-6.12,KS,"Wichita, KS",Wichita
2020-03-01,-4.37,KS,"Wichita, KS",Wichita
2020-04-01,-0.4,KS,"Wichita, KS",Wichita
2020-05-01,-4.59,KS,"Wichita, KS",Wichita
2020-06-01,-10.88,KS,"Wichita, KS",Wichita
2020-07-01,-6.05,KS,"Wichita, KS",Wichita
2020-08-01,-1.91,KS,"Wichita, KS",Wichita
2020-09-01,-1.85,KS,"Wichita, KS",Wichita
2020-10-01,6.07,KS,"Wichita, KS",Wichita
2020-11-01,-0.89,KS,"Wichita, KS",Wichita
2020-12-01,-8.76,KS,"Wichita, KS",Wichita
2021-01-01,-14.72,KS,"Wichita, KS",Wichita
2021-02-01,-20.08,KS,"Wichita, KS",Wichita
2021-03-01,-12.48,KS,"Wichita, KS",Wichita
2021-04-01,-7.86,KS,"Wichita, KS",Wichita
2021-05-01,13.29,KS,"Wichita, KS",Wichita
2021-06-01,16.64,KS,"Wichita, KS",Wichita
2021-07-01,12.16,KS,"Wichita, KS",Wichita
2021-08-01,13.79,KS,"Wichita, KS",Wichita
2021-09-01,0.47,KS,"Wichita, KS",Wichita
2021-10-01,-1.87,KS,"Wichita, KS",Wichita
2021-11-01,-9.55,KS,"Wichita, KS",Wichita
2017-07-01,-3.84,KS,"Wichita, KS",Wichita
2017-08-01,-0.65,KS,"Wichita, KS",Wichita
2017-09-01,4.82,KS,"Wichita, KS",Wichita
2017-10-01,3.81,KS,"Wichita, KS",Wichita
2017-11-01,-1.12,KS,"Wichita, KS",Wichita
2017-12-01,0.05,KS,"Wichita, KS",Wichita
2018-01-01,-1.25,KS,"Wichita, KS",Wichita
2018-02-01,-9.62,KS,"Wichita, KS",Wichita
2018-03-01,-10.37,KS,"Wichita, KS",Wichita
2018-04-01,-8.77,KS,"Wichita, KS",Wichita
2018-05-01,-5.77,KS,"Wichita, KS",Wichita
2018-06-01,-3.99,KS,"Wichita, KS",Wichita
2018-07-01,-9.56,KS,"Wichita, KS",Wichita
2018-08-01,-11.63,KS,"Wichita, KS",Wichita
2018-09-01,-12.61,KS,"Wichita, KS",Wichita
2018-10-01,-12.29,KS,"Wichita, KS",Wichita
2018-11-01,-5.66,KS,"Wichita, KS",Wichita
2018-12-01,-5.29,KS,"Wichita, KS",Wichita
2019-01-01,-3.49,KS,"Wichita, KS",Wichita
2019-02-01,-0.77,KS,"Wichita, KS",Wichita
2019-03-01,-1.75,KS,"Wichita, KS",Wichita
2019-04-01,-3.83,KS,"Wichita, KS",Wichita
2019-05-01,-9.54,KS,"Wichita, KS",Wichita
2019-06-01,-16.47,KS,"Wichita, KS",Wichita
2019-07-01,-13.8,KS,"Wichita, KS",Wichita
2019-08-01,-11.88,KS,"Wichita, KS",Wichita
2019-09-01,-15.92,KS,"Wichita, KS",Wichita
