date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-09-01,-3.8461538,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2020-10-01,-0.8,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2020-11-01,0.8064516,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2020-12-01,12.8,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-01-01,10.6382979,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-02-01,-16.6666667,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-03-01,-27.6923077,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-04-01,-7.4468085,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-05-01,-12.6436782,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-06-01,-22.3684211,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-07-01,0.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-08-01,16.9491525,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-09-01,1.4492754,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-10-01,20.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2021-11-01,0.0,SC,"Charleston-North Charleston, SC",Charleston,"Housing Inventory: Median Days on Market Month-Over-Month in Charleston-North Charleston, SC (CBSA)",MEDDAYONMARMM16700,Monthly,Not Seasonally Adjusted
2017-07-01,16.9811321,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2017-08-01,8.0645161,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2017-09-01,1.4925373,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2017-10-01,-1.4705882,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2017-11-01,4.4776119,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2017-12-01,8.5714286,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-01-01,3.5087719,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-02-01,-11.0169492,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-03-01,-35.2380952,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-04-01,-8.8235294,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-05-01,7.2580645,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-06-01,15.7894737,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-07-01,18.8311688,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-08-01,4.3715847,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-09-01,7.8534031,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-10-01,5.8252427,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-11-01,3.6697248,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2018-12-01,9.7345133,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-01-01,3.2258065,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-02-01,0.390625,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-03-01,-36.9649805,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-04-01,-22.2222222,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-05-01,6.3492063,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-06-01,17.9104478,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-07-01,11.3924051,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-08-01,6.8181818,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-09-01,0.5319149,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-10-01,-2.6455026,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-11-01,2.173913,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2019-12-01,11.1702128,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-01-01,13.8755981,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-02-01,-3.3613445,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-03-01,-41.3043478,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-04-01,2.2222222,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-05-01,15.942029,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-06-01,16.25,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-07-01,8.0645161,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-08-01,-14.4278607,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-09-01,-9.8837209,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-10-01,-5.8064516,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-11-01,-2.0547945,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2020-12-01,20.2797203,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-01-01,10.4651163,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-02-01,-11.0526316,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-03-01,-40.2366864,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-04-01,-7.9207921,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-05-01,1.0752688,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-06-01,4.2553191,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-07-01,-3.0612245,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-08-01,0.0,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-09-01,7.3684211,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-10-01,13.7254902,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2021-11-01,1.7241379,VA,"Charlottesville, VA",Charlottesville,"Housing Inventory: Median Days on Market Month-Over-Month in Charlottesville, VA (CBSA)",MEDDAYONMARMM16820,Monthly,Not Seasonally Adjusted
2017-07-01,4.3478261,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2017-08-01,6.25,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2017-09-01,1.9607843,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2017-10-01,2.8846154,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2017-11-01,12.1495327,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2017-12-01,18.3333333,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-01-01,5.6338028,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-02-01,-26.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-03-01,-22.5225225,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-04-01,-5.8139535,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-05-01,0.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-06-01,3.7037037,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-07-01,4.7619048,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-08-01,6.8181818,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-09-01,4.2553191,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-10-01,3.0612245,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-11-01,10.8910891,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2018-12-01,21.4285714,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-01-01,6.6176471,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-02-01,-22.7586207,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-03-01,-23.2142857,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-04-01,-9.3023256,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-05-01,5.1282051,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-06-01,4.8780488,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-07-01,2.3255814,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-08-01,6.8181818,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-09-01,4.2553191,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-10-01,0.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-11-01,14.2857143,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2019-12-01,21.4285714,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-01-01,6.6176471,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-02-01,-37.9310345,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-03-01,-5.5555556,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-04-01,21.1764706,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-05-01,16.5048544,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-06-01,-24.1666667,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-07-01,-7.6923077,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-08-01,0.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-09-01,0.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-10-01,2.3809524,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-11-01,16.2790698,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2020-12-01,18.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2021-01-01,8.4745763,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2021-02-01,-26.5625,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2021-03-01,-8.5106383,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2021-04-01,-16.2790698,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2021-05-01,0.0,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2021-06-01,-8.3333333,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
2021-07-01,7.5757576,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Housing Inventory: Median Days on Market Month-Over-Month in Chicago-Naperville-Elgin, IL-IN-WI (CBSA)",MEDDAYONMARMM16980,Monthly,Not Seasonally Adjusted
