date,All Employees: Retail Trade: Food and Beverage Stores,state,msa,city,title,id,frequency,seasonal_adjustment
1997-05-01,171.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1997-06-01,173.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1997-07-01,173.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1997-08-01,174.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1997-09-01,175.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1997-10-01,175,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1997-11-01,175,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1997-12-01,174.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-01-01,174.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-02-01,174,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-03-01,173.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-04-01,172.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-05-01,172.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-06-01,171.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-07-01,170.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-08-01,170,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-09-01,171.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-10-01,174.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-11-01,174,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1998-12-01,173.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-01-01,177.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-02-01,177.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-03-01,177.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-04-01,177.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-05-01,178.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-06-01,178.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-07-01,178.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-08-01,178.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-09-01,177.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-10-01,177,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-11-01,177.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
1999-12-01,178.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-01-01,179.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-02-01,178.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-03-01,179.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-04-01,180.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-05-01,180.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-06-01,180.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-07-01,180.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-08-01,180.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-09-01,181.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-10-01,183,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-11-01,183,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2000-12-01,183.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-01-01,182.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-02-01,181.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-03-01,180.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-04-01,182.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-05-01,181.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-06-01,181.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-07-01,180.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-08-01,180,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-09-01,179.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-10-01,178.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-11-01,179.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2001-12-01,180,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-01-01,178.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-02-01,179.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-03-01,179.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-04-01,179.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-05-01,180.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-06-01,180.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-07-01,180.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-08-01,180.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-09-01,180.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-10-01,180.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-11-01,180.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2002-12-01,179.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-01-01,180.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-02-01,180.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-03-01,180.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-04-01,180.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-05-01,180.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-06-01,180.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-07-01,180.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-08-01,180.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-09-01,181,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-10-01,181.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-11-01,181.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2003-12-01,181.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-01-01,181,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-02-01,182.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-03-01,183.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-04-01,181.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-05-01,182.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-06-01,182.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-07-01,183.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-08-01,184.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-09-01,184.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-10-01,186.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-11-01,185.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2004-12-01,185.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-01-01,184.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-02-01,185.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-03-01,185,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-04-01,187.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-05-01,187.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-06-01,188.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-07-01,188.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-08-01,187.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-09-01,187.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-10-01,188,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
2005-11-01,187.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Food and Beverage Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204244500001SA,Monthly,Seasonally Adjusted
