date,Housing Inventory: Price Increased Count,state,msa,city
2021-07-01,84.0,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,172.0,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,160.0,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,88.0,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,220.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,-25.0,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,-14.04,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,-2.04,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,10.42,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,-47.17,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,82.14,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,54.9,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,-27.85,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,-3.51,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,10.91,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,13.11,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,-43.48,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,10.26,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,-11.63,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,-15.79,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,25.0,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,-10.0,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,-5.56,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,17.65,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,65.0,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,1.52,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,-13.43,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,-34.48,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,34.21,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,-19.61,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,63.41,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,41.79,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,-56.84,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,-36.59,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,-7.69,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,108.33,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,12.0,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,-26.79,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,-39.02,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,40.0,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,28.57,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,80.0,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,-24.69,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,8.2,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,-45.45,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,2.78,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,127.03,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,-36.9,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,-20.75,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,-35.71,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,-18.52,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,-4.55,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,104.76,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,-6.98,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,-45.0,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,150.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,18.75,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,-9.26,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,-17.24,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,70.97,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,-44.0,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,37.84,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,8.22,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,-25.97,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,-1.79,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,1.67,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,0.0,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,-48.68,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,-24.56,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,-22.45,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,-33.33,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,-24.53,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,28.57,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,-33.33,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,-49.37,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,15.79,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,21.82,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,-4.92,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,-44.93,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,30.77,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,-4.65,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,76.32,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,196.88,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,2.5,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,-27.78,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,-29.41,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,25.0,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,-15.15,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,-38.81,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,-56.9,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,-7.89,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,-11.76,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,97.56,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,20.9,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,-35.79,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,60.98,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,38.46,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,54.17,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,68.0,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,-5.36,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,2.44,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,68.0,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,-22.86,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,-51.11,SC,"Charleston-North Charleston, SC",Charleston
2021-07-01,-74.07,SC,"Charleston-North Charleston, SC",Charleston
2021-08-01,-46.91,SC,"Charleston-North Charleston, SC",Charleston
2021-09-01,-34.43,SC,"Charleston-North Charleston, SC",Charleston
2021-10-01,-66.67,SC,"Charleston-North Charleston, SC",Charleston
2021-11-01,52.78,SC,"Charleston-North Charleston, SC",Charleston
2016-07-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2016-08-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2016-09-01,44.0,UT,"Ogden-Clearfield, UT",Ogden
2016-10-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2016-11-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2016-12-01,28.0,UT,"Ogden-Clearfield, UT",Ogden
2017-01-01,28.0,UT,"Ogden-Clearfield, UT",Ogden
2017-02-01,44.0,UT,"Ogden-Clearfield, UT",Ogden
2017-03-01,88.0,UT,"Ogden-Clearfield, UT",Ogden
2017-04-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2017-05-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2017-06-01,32.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,32.0,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,28.0,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,20.0,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,32.0,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,80.0,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,72.0,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,120.0,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,76.0,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,52.0,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,40.0,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,44.0,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,56.0,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,64.0,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,132.0,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,208.0,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,28.0,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,40.0,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,20.0,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,72.0,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,68.0,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,44.0,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,40.0,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,48.0,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,52.0,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,64.0,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,56.0,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,36.0,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,16.0,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,28.0,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,40.0,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,24.0,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,16.0,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,12.0,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,20.0,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,12.0,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,24.0,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,44.0,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,24.0,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,20.0,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,32.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,12.5,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,33.33,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,-33.33,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,-12.5,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,-28.57,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,150.0,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,-10.0,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,-16.67,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,100.0,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,-50.0,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,-40.0,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,111.11,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,-31.58,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,15.38,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,-33.33,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,10.0,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,-18.18,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,55.56,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,7.14,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,6.67,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,-43.75,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,33.33,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,175.0,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,57.58,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,-86.54,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,42.86,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,-50.0,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,260.0,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,-5.56,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,-35.29,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,-9.09,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,20.0,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,8.33,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,23.08,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,-6.25,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,-6.67,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,-35.71,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,-55.56,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,75.0,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,42.86,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,-40.0,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,-33.33,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,-25.0,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,66.67,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,-40.0,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,100.0,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,83.33,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,-45.45,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,-16.67,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,60.0,UT,"Ogden-Clearfield, UT",Ogden
2017-07-01,-25.0,UT,"Ogden-Clearfield, UT",Ogden
2017-08-01,-20.0,UT,"Ogden-Clearfield, UT",Ogden
2017-09-01,9.09,UT,"Ogden-Clearfield, UT",Ogden
2017-10-01,-33.33,UT,"Ogden-Clearfield, UT",Ogden
2017-11-01,-41.67,UT,"Ogden-Clearfield, UT",Ogden
2017-12-01,-28.57,UT,"Ogden-Clearfield, UT",Ogden
2018-01-01,14.29,UT,"Ogden-Clearfield, UT",Ogden
2018-02-01,81.82,UT,"Ogden-Clearfield, UT",Ogden
2018-03-01,-18.18,UT,"Ogden-Clearfield, UT",Ogden
2018-04-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2018-05-01,150.0,UT,"Ogden-Clearfield, UT",Ogden
2018-06-01,87.5,UT,"Ogden-Clearfield, UT",Ogden
2018-07-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2018-08-01,58.33,UT,"Ogden-Clearfield, UT",Ogden
2018-09-01,8.33,UT,"Ogden-Clearfield, UT",Ogden
2018-10-01,87.5,UT,"Ogden-Clearfield, UT",Ogden
2018-11-01,42.86,UT,"Ogden-Clearfield, UT",Ogden
2018-12-01,120.0,UT,"Ogden-Clearfield, UT",Ogden
2019-01-01,12.5,UT,"Ogden-Clearfield, UT",Ogden
2019-02-01,-55.0,UT,"Ogden-Clearfield, UT",Ogden
2019-03-01,-22.22,UT,"Ogden-Clearfield, UT",Ogden
2019-04-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2019-05-01,-46.67,UT,"Ogden-Clearfield, UT",Ogden
2019-06-01,-40.0,UT,"Ogden-Clearfield, UT",Ogden
2019-07-01,33.33,UT,"Ogden-Clearfield, UT",Ogden
2019-08-01,73.68,UT,"Ogden-Clearfield, UT",Ogden
2019-09-01,300.0,UT,"Ogden-Clearfield, UT",Ogden
2019-10-01,-53.33,UT,"Ogden-Clearfield, UT",Ogden
2019-11-01,0.0,UT,"Ogden-Clearfield, UT",Ogden
2019-12-01,-54.55,UT,"Ogden-Clearfield, UT",Ogden
2020-01-01,100.0,UT,"Ogden-Clearfield, UT",Ogden
2020-02-01,88.89,UT,"Ogden-Clearfield, UT",Ogden
2020-03-01,-21.43,UT,"Ogden-Clearfield, UT",Ogden
2020-04-01,-33.33,UT,"Ogden-Clearfield, UT",Ogden
2020-05-01,-25.0,UT,"Ogden-Clearfield, UT",Ogden
2020-06-01,44.44,UT,"Ogden-Clearfield, UT",Ogden
2020-07-01,33.33,UT,"Ogden-Clearfield, UT",Ogden
2020-08-01,-54.55,UT,"Ogden-Clearfield, UT",Ogden
2020-09-01,-73.08,UT,"Ogden-Clearfield, UT",Ogden
2020-10-01,28.57,UT,"Ogden-Clearfield, UT",Ogden
2020-11-01,-60.0,UT,"Ogden-Clearfield, UT",Ogden
2020-12-01,40.0,UT,"Ogden-Clearfield, UT",Ogden
2021-01-01,-44.44,UT,"Ogden-Clearfield, UT",Ogden
2021-02-01,-64.71,UT,"Ogden-Clearfield, UT",Ogden
2021-03-01,-63.64,UT,"Ogden-Clearfield, UT",Ogden
2021-04-01,-70.0,UT,"Ogden-Clearfield, UT",Ogden
2021-05-01,-58.33,UT,"Ogden-Clearfield, UT",Ogden
2021-06-01,-76.92,UT,"Ogden-Clearfield, UT",Ogden
2021-07-01,-62.5,UT,"Ogden-Clearfield, UT",Ogden
2021-08-01,-26.67,UT,"Ogden-Clearfield, UT",Ogden
2021-09-01,-57.14,UT,"Ogden-Clearfield, UT",Ogden
2021-10-01,-44.44,UT,"Ogden-Clearfield, UT",Ogden
2021-11-01,100.0,UT,"Ogden-Clearfield, UT",Ogden
2016-07-01,20.0,KS,"Wichita, KS",Wichita
2016-08-01,40.0,KS,"Wichita, KS",Wichita
2016-09-01,36.0,KS,"Wichita, KS",Wichita
2016-10-01,24.0,KS,"Wichita, KS",Wichita
2016-11-01,24.0,KS,"Wichita, KS",Wichita
2016-12-01,12.0,KS,"Wichita, KS",Wichita
2017-01-01,48.0,KS,"Wichita, KS",Wichita
2017-02-01,24.0,KS,"Wichita, KS",Wichita
2017-03-01,32.0,KS,"Wichita, KS",Wichita
2017-04-01,32.0,KS,"Wichita, KS",Wichita
2017-05-01,48.0,KS,"Wichita, KS",Wichita
2017-06-01,20.0,KS,"Wichita, KS",Wichita
2017-07-01,20.0,KS,"Wichita, KS",Wichita
2017-08-01,32.0,KS,"Wichita, KS",Wichita
2017-09-01,40.0,KS,"Wichita, KS",Wichita
2017-10-01,32.0,KS,"Wichita, KS",Wichita
2017-11-01,24.0,KS,"Wichita, KS",Wichita
2017-12-01,20.0,KS,"Wichita, KS",Wichita
2018-01-01,32.0,KS,"Wichita, KS",Wichita
2018-02-01,36.0,KS,"Wichita, KS",Wichita
2018-03-01,40.0,KS,"Wichita, KS",Wichita
2018-04-01,40.0,KS,"Wichita, KS",Wichita
2018-05-01,32.0,KS,"Wichita, KS",Wichita
2018-06-01,36.0,KS,"Wichita, KS",Wichita
2018-07-01,36.0,KS,"Wichita, KS",Wichita
2018-08-01,24.0,KS,"Wichita, KS",Wichita
2018-09-01,32.0,KS,"Wichita, KS",Wichita
2018-10-01,40.0,KS,"Wichita, KS",Wichita
2018-11-01,24.0,KS,"Wichita, KS",Wichita
2018-12-01,16.0,KS,"Wichita, KS",Wichita
2019-01-01,32.0,KS,"Wichita, KS",Wichita
2019-02-01,12.0,KS,"Wichita, KS",Wichita
2019-03-01,24.0,KS,"Wichita, KS",Wichita
2019-04-01,32.0,KS,"Wichita, KS",Wichita
2019-05-01,28.0,KS,"Wichita, KS",Wichita
2019-06-01,32.0,KS,"Wichita, KS",Wichita
2019-07-01,36.0,KS,"Wichita, KS",Wichita
2019-08-01,84.0,KS,"Wichita, KS",Wichita
2019-09-01,132.0,KS,"Wichita, KS",Wichita
2019-10-01,40.0,KS,"Wichita, KS",Wichita
2019-11-01,36.0,KS,"Wichita, KS",Wichita
2019-12-01,20.0,KS,"Wichita, KS",Wichita
2020-01-01,48.0,KS,"Wichita, KS",Wichita
2020-02-01,24.0,KS,"Wichita, KS",Wichita
2020-03-01,12.0,KS,"Wichita, KS",Wichita
2020-04-01,36.0,KS,"Wichita, KS",Wichita
2020-05-01,28.0,KS,"Wichita, KS",Wichita
2020-06-01,28.0,KS,"Wichita, KS",Wichita
2020-07-01,24.0,KS,"Wichita, KS",Wichita
2020-08-01,52.0,KS,"Wichita, KS",Wichita
2020-09-01,44.0,KS,"Wichita, KS",Wichita
2020-10-01,32.0,KS,"Wichita, KS",Wichita
2020-11-01,24.0,KS,"Wichita, KS",Wichita
2020-12-01,40.0,KS,"Wichita, KS",Wichita
2021-01-01,24.0,KS,"Wichita, KS",Wichita
2021-02-01,32.0,KS,"Wichita, KS",Wichita
2021-03-01,96.0,KS,"Wichita, KS",Wichita
2021-04-01,48.0,KS,"Wichita, KS",Wichita
2021-05-01,56.0,KS,"Wichita, KS",Wichita
2021-06-01,44.0,KS,"Wichita, KS",Wichita
2021-07-01,52.0,KS,"Wichita, KS",Wichita
2021-08-01,52.0,KS,"Wichita, KS",Wichita
2021-09-01,16.0,KS,"Wichita, KS",Wichita
2021-10-01,44.0,KS,"Wichita, KS",Wichita
2021-11-01,24.0,KS,"Wichita, KS",Wichita
2017-07-01,0.0,KS,"Wichita, KS",Wichita
2017-08-01,60.0,KS,"Wichita, KS",Wichita
2017-09-01,25.0,KS,"Wichita, KS",Wichita
2017-10-01,-20.0,KS,"Wichita, KS",Wichita
2017-11-01,-25.0,KS,"Wichita, KS",Wichita
2017-12-01,-16.67,KS,"Wichita, KS",Wichita
2018-01-01,60.0,KS,"Wichita, KS",Wichita
2018-02-01,12.5,KS,"Wichita, KS",Wichita
2018-03-01,11.11,KS,"Wichita, KS",Wichita
2018-04-01,0.0,KS,"Wichita, KS",Wichita
2018-05-01,-20.0,KS,"Wichita, KS",Wichita
2018-06-01,12.5,KS,"Wichita, KS",Wichita
2018-07-01,0.0,KS,"Wichita, KS",Wichita
2018-08-01,-33.33,KS,"Wichita, KS",Wichita
2018-09-01,33.33,KS,"Wichita, KS",Wichita
2018-10-01,25.0,KS,"Wichita, KS",Wichita
2018-11-01,-40.0,KS,"Wichita, KS",Wichita
2018-12-01,-33.33,KS,"Wichita, KS",Wichita
2019-01-01,100.0,KS,"Wichita, KS",Wichita
2019-02-01,-62.5,KS,"Wichita, KS",Wichita
2019-03-01,100.0,KS,"Wichita, KS",Wichita
2019-04-01,33.33,KS,"Wichita, KS",Wichita
2019-05-01,-12.5,KS,"Wichita, KS",Wichita
2019-06-01,14.29,KS,"Wichita, KS",Wichita
2019-07-01,12.5,KS,"Wichita, KS",Wichita
2019-08-01,133.33,KS,"Wichita, KS",Wichita
2019-09-01,57.14,KS,"Wichita, KS",Wichita
2019-10-01,-69.7,KS,"Wichita, KS",Wichita
2019-11-01,-10.0,KS,"Wichita, KS",Wichita
2019-12-01,-44.44,KS,"Wichita, KS",Wichita
2020-01-01,140.0,KS,"Wichita, KS",Wichita
2020-02-01,-50.0,KS,"Wichita, KS",Wichita
2020-03-01,-50.0,KS,"Wichita, KS",Wichita
2020-04-01,200.0,KS,"Wichita, KS",Wichita
2020-05-01,-22.22,KS,"Wichita, KS",Wichita
2020-06-01,0.0,KS,"Wichita, KS",Wichita
2020-07-01,-14.29,KS,"Wichita, KS",Wichita
2020-08-01,116.67,KS,"Wichita, KS",Wichita
2020-09-01,-15.38,KS,"Wichita, KS",Wichita
2020-10-01,-27.27,KS,"Wichita, KS",Wichita
2020-11-01,-25.0,KS,"Wichita, KS",Wichita
2020-12-01,66.67,KS,"Wichita, KS",Wichita
2021-01-01,-40.0,KS,"Wichita, KS",Wichita
2021-02-01,33.33,KS,"Wichita, KS",Wichita
2021-03-01,200.0,KS,"Wichita, KS",Wichita
2021-04-01,-50.0,KS,"Wichita, KS",Wichita
2021-05-01,16.67,KS,"Wichita, KS",Wichita
2021-06-01,-21.43,KS,"Wichita, KS",Wichita
2021-07-01,18.18,KS,"Wichita, KS",Wichita
2021-08-01,0.0,KS,"Wichita, KS",Wichita
2021-09-01,-69.23,KS,"Wichita, KS",Wichita
2021-10-01,175.0,KS,"Wichita, KS",Wichita
2021-11-01,-45.45,KS,"Wichita, KS",Wichita
2017-07-01,0.0,KS,"Wichita, KS",Wichita
2017-08-01,-20.0,KS,"Wichita, KS",Wichita
2017-09-01,11.11,KS,"Wichita, KS",Wichita
2017-10-01,33.33,KS,"Wichita, KS",Wichita
2017-11-01,0.0,KS,"Wichita, KS",Wichita
2017-12-01,66.67,KS,"Wichita, KS",Wichita
2018-01-01,-33.33,KS,"Wichita, KS",Wichita
2018-02-01,50.0,KS,"Wichita, KS",Wichita
2018-03-01,25.0,KS,"Wichita, KS",Wichita
2018-04-01,25.0,KS,"Wichita, KS",Wichita
2018-05-01,-33.33,KS,"Wichita, KS",Wichita
2018-06-01,80.0,KS,"Wichita, KS",Wichita
2018-07-01,80.0,KS,"Wichita, KS",Wichita
2018-08-01,-25.0,KS,"Wichita, KS",Wichita
2018-09-01,-20.0,KS,"Wichita, KS",Wichita
2018-10-01,25.0,KS,"Wichita, KS",Wichita
2018-11-01,0.0,KS,"Wichita, KS",Wichita
2018-12-01,-20.0,KS,"Wichita, KS",Wichita
2019-01-01,0.0,KS,"Wichita, KS",Wichita
2019-02-01,-66.67,KS,"Wichita, KS",Wichita
2019-03-01,-40.0,KS,"Wichita, KS",Wichita
2019-04-01,-20.0,KS,"Wichita, KS",Wichita
2019-05-01,-12.5,KS,"Wichita, KS",Wichita
2019-06-01,-11.11,KS,"Wichita, KS",Wichita
2019-07-01,0.0,KS,"Wichita, KS",Wichita
2019-08-01,250.0,KS,"Wichita, KS",Wichita
2019-09-01,312.5,KS,"Wichita, KS",Wichita
2019-10-01,0.0,KS,"Wichita, KS",Wichita
2019-11-01,50.0,KS,"Wichita, KS",Wichita
2019-12-01,25.0,KS,"Wichita, KS",Wichita
2020-01-01,50.0,KS,"Wichita, KS",Wichita
2020-02-01,100.0,KS,"Wichita, KS",Wichita
2020-03-01,-50.0,KS,"Wichita, KS",Wichita
