date,All Employees: Information: Telecommunications,state,msa,city,title,id,frequency,seasonal_adjustment
1998-12-01,91.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-01-01,91.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-02-01,91.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-03-01,92.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-04-01,91,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-05-01,91.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-06-01,93,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-07-01,93.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-08-01,94.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-09-01,94.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-10-01,93.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-11-01,94.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
1999-12-01,94.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-01-01,94.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-02-01,95,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-03-01,94.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-04-01,96.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-05-01,96.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-06-01,98.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-07-01,99.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-08-01,76.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-09-01,99.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-10-01,97.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-11-01,97.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2000-12-01,98,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-01-01,99.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-02-01,98.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-03-01,98.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-04-01,99.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-05-01,99.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-06-01,99.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-07-01,98.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-08-01,97.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-09-01,98.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-10-01,96.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-11-01,96.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2001-12-01,95.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-01-01,91.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-02-01,91.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-03-01,90.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-04-01,87.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-05-01,86.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-06-01,85.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-07-01,84.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-08-01,82.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-09-01,81.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-10-01,80.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-11-01,80.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2002-12-01,79.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-01-01,78.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-02-01,77.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-03-01,77.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-04-01,77,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-05-01,76.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-06-01,75.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-07-01,75.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-08-01,76.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-09-01,76.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-10-01,76.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-11-01,75.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2003-12-01,74.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-01-01,75.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-02-01,74.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-03-01,74.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-04-01,74.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-05-01,73.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-06-01,72.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-07-01,72.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-08-01,71.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-09-01,71.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-10-01,71,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-11-01,70.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2004-12-01,70.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-01-01,69.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-02-01,69.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-03-01,69.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-04-01,69,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-05-01,68.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-06-01,68.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-07-01,69.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-08-01,69,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-09-01,68.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-10-01,68.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-11-01,68.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2005-12-01,68.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-01-01,68.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-02-01,68.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-03-01,67.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-04-01,68.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-05-01,68.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-06-01,68.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-07-01,69.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-08-01,69.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-09-01,69.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-10-01,68.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-11-01,69,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2006-12-01,69.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-01-01,71.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-02-01,71.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-03-01,71.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-04-01,71.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-05-01,71.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-06-01,71.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-07-01,71.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-08-01,71.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-09-01,71.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-10-01,71.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-11-01,71.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2007-12-01,70.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
2008-01-01,70.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Information: Telecommunications in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356205051700001SA,Monthly,Seasonally Adjusted
