id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,group_popularity,notes,msa,city,state
SMU31307000500000003,2021-12-07,2021-12-07,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",2007-01-01,2021-10-01,Monthly,M,Dollars per Hour,$ per Hour,Not Seasonally Adjusted,NSA,2021-11-19 15:10:18-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000500000003A,2021-12-07,2021-12-07,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",2007-01-01,2020-01-01,Annual,A,Dollars per Hour,$ per Hour,Not Seasonally Adjusted,NSA,2021-03-15 17:31:34-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000500000003SA,2021-12-07,2021-12-07,"Average Hourly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",2007-01-01,2021-10-01,Monthly,M,Dollars per Hour,$ per Hour,Seasonally Adjusted,SA,2021-11-19 15:03:03-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307000500000003).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307000500000011,2021-12-07,2021-12-07,"Average Weekly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",2007-01-01,2021-10-01,Monthly,M,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-11-19 15:10:17-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000500000011A,2021-12-07,2021-12-07,"Average Weekly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",2007-01-01,2020-01-01,Annual,A,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-03-15 17:31:34-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000500000011SA,2021-12-07,2021-12-07,"Average Weekly Earnings of All Employees: Total Private in Lincoln, NE (MSA)",2007-01-01,2021-10-01,Monthly,M,Dollars per Week,$ per Week,Seasonally Adjusted,SA,2021-11-19 15:03:03-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307000500000011).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307000600000001,2021-12-07,2021-12-07,"All Employees: Goods Producing in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:17-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000600000001A,2021-12-07,2021-12-07,"All Employees: Goods Producing in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:34-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000600000001SA,2021-12-07,2021-12-07,"All Employees: Goods Producing in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:32-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307000600000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307000700000001,2021-12-07,2021-12-07,"All Employees: Service-Providing in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:17-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000700000001A,2021-12-07,2021-12-07,"All Employees: Service-Providing in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:51:49-05,0,1,,"Lincoln, NE",Lincoln,NE
SMU31307000700000001SA,2021-12-07,2021-12-07,"All Employees: Service-Providing in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:32-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307000700000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307000800000001,2021-12-07,2021-12-07,"All Employees: Private Service Providing in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:17-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000800000001A,2021-12-07,2021-12-07,"All Employees: Private Service Providing in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:34-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307000800000001SA,2021-12-07,2021-12-07,"All Employees: Private Service Providing in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:32-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307000800000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307001500000001A,2021-12-07,2021-12-07,"All Employees: Mining, Logging, and Construction in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:34-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307003000000001A,2021-12-07,2021-12-07,"All Employees: Manufacturing in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:34-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307003100000001,2021-12-07,2021-12-07,"All Employees: Manufacturing: Durable Goods in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:43:04-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307003100000001A,2021-12-07,2021-12-07,"All Employees: Manufacturing: Durable Goods in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307003100000001SA,2021-12-07,2021-12-07,"All Employees: Manufacturing: Durable Goods in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 15:03:07-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307003100000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307003200000001,2021-12-07,2021-12-07,"All Employees: Manufacturing: Non-Durable Goods in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:17-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307003200000001A,2021-12-07,2021-12-07,"All Employees: Manufacturing: Non-Durable Goods in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307003200000001SA,2021-12-07,2021-12-07,"All Employees: Manufacturing: Non-Durable Goods in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 15:03:06-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307003200000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307004000000001A,2021-12-07,2021-12-07,"All Employees: Trade, Transportation, and Utilities in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004100000001,2021-12-07,2021-12-07,"All Employees: Wholesale Trade in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:43:03-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004100000001A,2021-12-07,2021-12-07,"All Employees: Wholesale Trade in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004100000001SA,2021-12-07,2021-12-07,"All Employees: Wholesale Trade in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:31-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307004100000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307004200000001,2021-12-07,2021-12-07,"All Employees: Retail Trade in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:17-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004200000001A,2021-12-07,2021-12-07,"All Employees: Retail Trade in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:51:49-05,0,1,,"Lincoln, NE",Lincoln,NE
SMU31307004200000001SA,2021-12-07,2021-12-07,"All Employees: Retail Trade in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:31-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307004200000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307004244500001,2021-12-07,2021-12-07,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:16-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004244500001A,2021-12-07,2021-12-07,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004244500001SA,2021-12-07,2021-12-07,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 15:03:06-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307004244500001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307004245200001,2021-12-07,2021-12-07,"All Employees: Retail Trade: General Merchandise Stores in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:16-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004245200001A,2021-12-07,2021-12-07,"All Employees: Retail Trade: General Merchandise Stores in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004245200001SA,2021-12-07,2021-12-07,"All Employees: Retail Trade: General Merchandise Stores in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:31-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307004245200001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307004300000001,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:43:03-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004300000001A,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004300000001SA,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:31-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307004300000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307004348200001,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Rail Transportation in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:16-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004348200001A,2021-12-07,2021-12-07,"All Employees: Rail Transportation in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307004348200001SA,2021-12-07,2021-12-07,"All Employees: Transportation and Utilities: Rail Transportation in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:30-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307004348200001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307005000000001A,2021-12-07,2021-12-07,"All Employees: Information in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307005500000001A,2021-12-07,2021-12-07,"All Employees: Financial Activities in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307005552400001,2021-12-07,2021-12-07,"All Employees: Financial Activities: Insurance Carriers and Related Activities in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:16-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307005552400001A,2021-12-07,2021-12-07,"All Employees: Financial Activities: Insurance Carriers and Related Activities in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307005552400001SA,2021-12-07,2021-12-07,"All Employees: Financial Activities: Insurance Carriers and Related Activities in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:18:30-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307005552400001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
SMU31307006000000001A,2021-12-07,2021-12-07,"All Employees: Professional and Business Services in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:33-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006054000001,2021-12-07,2021-12-07,"All Employees: Professional and Business Services: Professional, Scientific, and Technical Services in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 15:10:16-06,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006054000001A,2021-12-07,2021-12-07,"All Employees: Professional, Scientific, and Technical Services in Lincoln, NE (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:31:32-05,1,1,,"Lincoln, NE",Lincoln,NE
SMU31307006054000001SA,2021-12-07,2021-12-07,"All Employees: Professional and Business Services: Professional, Scientific, and Technical Services in Lincoln, NE (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:17:28-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU31307006054000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Lincoln, NE",Lincoln,NE
