date,All Employees: Health Care: Ambulatory Health Care Services,state,msa,city,title,id,frequency,seasonal_adjustment
2011-07-01,246.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2011-08-01,247.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2011-09-01,248.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2011-10-01,247.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2011-11-01,248.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2011-12-01,248.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-01-01,249.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-02-01,250.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-03-01,251.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-04-01,253.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-05-01,254.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-06-01,255.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-07-01,256.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-08-01,257.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-09-01,257.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-10-01,258.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-11-01,258.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2012-12-01,260.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-01-01,258.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-02-01,259.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-03-01,259.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-04-01,260.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-05-01,260.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-06-01,260.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-07-01,261.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-08-01,262.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-09-01,263.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-10-01,264.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-11-01,265.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2013-12-01,262.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-01-01,268.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-02-01,268.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-03-01,268.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-04-01,268.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-05-01,269.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-06-01,270.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-07-01,271.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-08-01,271.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-09-01,272.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-10-01,272.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-11-01,274.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
2014-12-01,275.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Health Care: Ambulatory Health Care Services in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311006562100001SA,Monthly,Seasonally Adjusted
1990-01-01,210,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-02-01,210.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-03-01,211,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-04-01,210.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-05-01,211.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-06-01,213,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-07-01,213.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-08-01,215,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-09-01,215.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-10-01,216.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-11-01,217.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1990-12-01,218.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-01-01,218.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-02-01,219.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-03-01,220.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-04-01,222,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-05-01,223.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-06-01,223.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-07-01,221.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-08-01,222.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-09-01,223.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-10-01,223.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-11-01,225,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1991-12-01,226.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-01-01,228,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-02-01,228.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-03-01,228.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-04-01,229.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-05-01,229.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-06-01,231.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-07-01,232.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-08-01,233.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-09-01,234.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-10-01,235.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-11-01,236,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1992-12-01,236.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-01-01,237.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-02-01,238.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-03-01,238.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-04-01,241.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-05-01,242.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-06-01,242.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-07-01,244.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-08-01,245.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-09-01,246.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-10-01,247.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-11-01,248,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1993-12-01,248.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-01-01,249.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-02-01,250.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-03-01,252.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-04-01,254.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-05-01,255.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-06-01,256.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-07-01,259.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-08-01,260.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-09-01,262.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-10-01,262,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-11-01,263.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1994-12-01,265.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
1995-01-01,265.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
