date,"All Employees: Trade, Transportation, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
2002-08-01,14.2909734382719,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2002-09-01,14.4316356401051,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2002-10-01,14.563930118969,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2002-11-01,14.245034281647598,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2002-12-01,14.1760192154773,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-01-01,14.4838191606494,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-02-01,14.609192113414199,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-03-01,14.6282417238716,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-04-01,14.509856723419302,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-05-01,14.586325358192502,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-06-01,14.686856867724499,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-07-01,14.5127889936572,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-08-01,14.623589052967699,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-09-01,14.534248543535302,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-10-01,14.455899789774401,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-11-01,14.4134988998143,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2003-12-01,14.5305428309984,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-01-01,14.4706701386798,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-02-01,14.3912181310442,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-03-01,14.5333195801234,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-04-01,14.512876261101699,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-05-01,14.59858594098,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-06-01,14.5251183120856,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-07-01,14.7169689788287,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-08-01,14.665669604940698,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-09-01,14.6296744622353,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-10-01,14.7496021206987,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-11-01,14.769244952939598,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2004-12-01,14.8823134638716,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-01-01,14.984816702200101,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-02-01,15.0063697656672,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-03-01,14.9583442065394,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-04-01,15.117991410578401,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-05-01,15.1088492599741,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-06-01,15.0466710282064,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-07-01,14.8023561409233,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-08-01,14.987182606403302,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-09-01,15.1166144712525,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-10-01,15.3472813926248,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-11-01,15.230346123455698,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2005-12-01,15.157825238415198,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-01-01,14.981755873118901,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-02-01,15.3146405135469,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-03-01,14.9982950162002,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-04-01,14.933344715327301,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-05-01,14.817429655057198,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-06-01,14.858575032761399,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-07-01,14.790588523185,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-08-01,14.8916651411337,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-09-01,15.0007589359757,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-10-01,15.0385281177547,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-11-01,15.0979340768328,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2006-12-01,15.0550426678486,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-01-01,15.404343573169198,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-02-01,15.217175703471101,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-03-01,15.229065939442599,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-04-01,15.3576007258756,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-05-01,15.329123382018599,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-06-01,15.344258876489599,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-07-01,15.354995060000698,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-08-01,15.2598431175422,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-09-01,15.389508368929999,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-10-01,15.3334289623205,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-11-01,15.3880333131378,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2007-12-01,15.4767846244705,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-01-01,15.3142160082335,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-02-01,15.314418128873001,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-03-01,15.347563115542199,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-04-01,15.2863375341936,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-05-01,15.338542085546901,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-06-01,15.2195513724019,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-07-01,15.334728004962098,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-08-01,15.218521789461901,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-09-01,14.885782105231199,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-10-01,14.933276997741899,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-11-01,14.8022188574804,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2008-12-01,14.720327398447699,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-01-01,14.8104227768434,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-02-01,14.4904217178444,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-03-01,14.332611718082399,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-04-01,14.213369791759,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-05-01,14.3448178422797,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-06-01,14.4116186433389,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-07-01,14.235803501861401,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-08-01,14.276484707563698,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-09-01,14.4051167260174,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-10-01,14.335449390845302,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-11-01,14.331012296712698,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2009-12-01,14.365697007542698,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-01-01,14.401744031932699,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-02-01,14.3726497399925,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-03-01,14.423825586345599,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-04-01,14.425012357145901,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-05-01,14.3336235570736,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-06-01,14.3918741273539,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-07-01,14.4225919688875,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-08-01,14.4383740266201,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-09-01,14.3210741518169,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-10-01,14.4539043079197,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-11-01,14.4562351504192,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2010-12-01,14.394444724362199,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-01-01,14.510987538474,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-02-01,14.664034520062499,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-03-01,14.8070384707317,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-04-01,14.7209377923455,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-05-01,14.7188541500728,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-06-01,14.772780876396698,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-07-01,14.816567119458101,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-08-01,14.8078498323313,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-09-01,14.843233957253199,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-10-01,14.669740628445199,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-11-01,14.877831111954,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2011-12-01,14.816403505272401,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-01-01,14.8247131142242,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-02-01,14.7469892830261,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-03-01,14.7871384093276,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-04-01,14.703205923174801,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-05-01,14.801540869872902,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-06-01,14.8659428723345,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-07-01,15.0257092085779,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-08-01,15.0135493163355,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-09-01,14.952705902268601,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-10-01,14.8853292366066,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-11-01,15.089879872806803,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2012-12-01,15.2104129822476,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-01-01,15.3425250782538,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-02-01,15.458245133061599,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-03-01,15.476504655592198,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-04-01,15.5894155935498,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-05-01,15.683050007813302,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-06-01,15.6431895002216,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-07-01,15.720815077403701,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-08-01,15.8179313176695,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-09-01,15.8747508036254,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-10-01,15.7951594195208,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-11-01,15.8988778651112,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2013-12-01,15.9946770053062,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-01-01,15.9468452212605,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-02-01,16.068435991871098,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-03-01,16.0728232313628,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-04-01,16.1903760036556,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-05-01,16.169879476644198,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-06-01,16.1234349733006,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-07-01,16.126217648977498,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-08-01,16.1481094434217,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-09-01,16.1862461369783,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-10-01,16.1944352000096,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-11-01,16.2018431929295,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2014-12-01,16.1732357923492,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2015-01-01,16.2232359451651,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2015-02-01,16.2749079172578,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2015-03-01,16.3659613303115,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
2015-04-01,16.401310530555,FL,"Panama City, FL",Panama City,"All Employees: Trade, Transportation, and Utilities in Panama City, FL (MSA)",PANA412TRAD,Monthly,Seasonally Adjusted
