id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,group_popularity,notes,msa,city,state
SMU40461406056000001,2021-12-11,2021-12-11,"All Employees: Professional and Business Services: Administrative and Support and Waste Management and Remediation Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:48-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406056000001A,2021-12-11,2021-12-11,"All Employees: Administrative and Support and Waste Management and Remediation Services in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406056000001SA,2021-12-11,2021-12-11,"All Employees: Professional and Business Services: Administrative and Support and Waste Management and Remediation Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:39-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461406056000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461406056130001,2021-12-11,2021-12-11,"All Employees: Professional and Business Services: Employment Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:48-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406056130001A,2021-12-11,2021-12-11,"All Employees: Employment Services in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406056130001SA,2021-12-11,2021-12-11,"All Employees: Professional and Business Services: Employment Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:39-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461406056130001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461406056140001,2021-12-11,2021-12-11,"All Employees: Professional and Business Services: Business Support Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:48-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406056140001A,2021-12-11,2021-12-11,"All Employees: Business Support Services in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406056140001SA,2021-12-11,2021-12-11,"All Employees: Professional and Business Services: Business Support Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:39-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461406056140001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461406500000001A,2021-12-11,2021-12-11,"All Employees: Education and Health Services in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406561000001,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Educational Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:48-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406561000001A,2021-12-11,2021-12-11,"All Employees: Educational Services in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406561000001SA,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Educational Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:38-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461406561000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461406562000001,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Health Care and Social Assistance in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:48-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406562000001A,2021-12-11,2021-12-11,"All Employees: Health Care and Social Assistance in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406562000001SA,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Health Care and Social Assistance in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 17:07:09-06,0,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461406562000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461406562100001,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Ambulatory Health Care Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:47-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406562100001A,2021-12-11,2021-12-11,"All Employees: Health Care: Ambulatory Health Care Services in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406562100001SA,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Ambulatory Health Care Services in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:38-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461406562100001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461406562200001,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Hospitals in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:47-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406562200001A,2021-12-11,2021-12-11,"All Employees: Health Care: Hospitals in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:53-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461406562200001SA,2021-12-11,2021-12-11,"All Employees: Education and Health Services: Hospitals in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:38-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461406562200001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461407000000001A,2021-12-11,2021-12-11,"All Employees: Leisure and Hospitality in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:52-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461407072200001,2021-12-11,2021-12-11,"All Employees: Leisure and Hospitality: Food Services and Drinking Places in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:47-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461407072200001A,2021-12-11,2021-12-11,"All Employees: Food Services and Drinking Places in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:52-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461407072200001SA,2021-12-11,2021-12-11,"All Employees: Leisure and Hospitality: Food Services and Drinking Places in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:38-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461407072200001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461407072251101,2021-12-11,2021-12-11,"All Employees: Leisure and Hospitality: Full-Service Restaurants in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:47-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461407072251101A,2021-12-11,2021-12-11,"All Employees: Full-Service Restaurants in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:52-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461407072251101SA,2021-12-11,2021-12-11,"All Employees: Leisure and Hospitality: Full-Service Restaurants in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:37-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461407072251101).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461408000000001A,2021-12-11,2021-12-11,"All Employees: Other Services in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:52-05,0,1,,"Tulsa, OK",Tulsa,OK
SMU40461409000000001A,2021-12-11,2021-12-11,"All Employees: Government in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:52-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461409091000001,2021-12-11,2021-12-11,"All Employees: Government: Federal Government in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:47-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461409091000001A,2021-12-11,2021-12-11,"All Employees: Federal Government in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:52-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461409091000001SA,2021-12-11,2021-12-11,"All Employees: Government: Federal Government in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:37-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461409091000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461409092000001,2021-12-11,2021-12-11,"All Employees: Government: State Government in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:47-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461409092000001A,2021-12-11,2021-12-11,"All Employees: State Government in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:51:41-05,0,1,,"Tulsa, OK",Tulsa,OK
SMU40461409092000001SA,2021-12-11,2021-12-11,"All Employees: Government: State Government in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:37-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461409092000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SMU40461409093000001,2021-12-11,2021-12-11,"All Employees: Government: Local Government in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-11-19 14:56:46-06,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461409093000001A,2021-12-11,2021-12-11,"All Employees: Local Government in Tulsa, OK (MSA)",1990-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-03-15 17:23:52-05,1,1,,"Tulsa, OK",Tulsa,OK
SMU40461409093000001SA,2021-12-11,2021-12-11,"All Employees: Government: Local Government in Tulsa, OK (MSA)",1990-01-01,2021-10-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2021-11-19 16:03:37-06,1,1,"The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. Occasionally, updates to the data will not include sufficient seasonal factors to trigger a seasonal adjustment. In these cases, the NSA series will be updated normally; but the SA series will also be updated with the NSA data. The NSA series can be located here here (https://fred.stlouisfed.org/series/SMU40461409093000001).

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator.","Tulsa, OK",Tulsa,OK
SUSCMSA46140,2021-12-11,2021-12-11,"Market Hotness: Supply Score in Tulsa, OK (CBSA)",2017-08-01,2021-11-01,Monthly,M,Score,Score,Not Seasonally Adjusted,NSA,2021-12-02 16:14:28-06,1,1,"The supply score is an index representing a zip code, county or metro's median days on market ranking compared to other zip codes, counties or metros.

With the release of its November 2021 housing trends report, Realtor.com® incorporated a new and improved methodology for capturing and reporting housing inventory trends and metrics. The new methodology uses the latest and most accurate data mapping of listing statuses to yield a cleaner and more consistent measurement of active listings at both the national and local level. The methodology has also been adjusted to better account for missing data in some fields including square footage. Most areas across the country will see minor changes with a smaller handful of areas seeing larger updates. As a result of these changes, the data released since December 2021 will not be directly comparable with previous data releases (files downloaded before December 2021) and Realtor.com® economics blog posts. However, future data releases, including historical data, will consistently apply the new methodology. More details are available at the source's Real Estate Data Library (https://www.realtor.com/research/data/).","Tulsa, OK",Tulsa,OK
TOTASSETTUL,2021-12-11,2021-12-11,"Quarterly Average of Total Assets for Commercial Banks with Assets under $5B in Tulsa, OK (MSA) (DISCONTINUED)",1989-01-01,2020-07-01,Quarterly,Q,Thousands of Dollars,Thous. of $,Not Seasonally Adjusted,NSA,2020-12-10 14:41:39-06,1,1,"This series is discontinued and will no longer be updated. Additional consolidated data is available on the FDIC's Bank Data and Statistics (https://www.fdic.gov/bank/statistical/).

This series represents Quarterly Average of Total Assets call item RCFD3368.

The asset class is determined by using Total Assets call item RCFD2170 less than or equal to $5B. Geographic location is determined by Abbreviated State Name call item RSSD9200 and County Code call item RSSD9150, which is mapped to the proper Core Based Statistical Area (CBSA) defined by the Office of Management and Budget (OMB).

Users are advised to use the Federal Reserve Board of Governors' data dictionary (https://www.federalreserve.gov/apps/mdrm/data-dictionary) to retrieve detailed information for specific call items.

This series is calculated by the Federal Reserve Bank of St. Louis using raw data that are collected by the FFIEC. Raw data can be found at https://cdr.ffiec.gov/public/.","Tulsa, OK",Tulsa,OK
TOTLOANTUL,2021-12-11,2021-12-11,"Quarterly Average of Total Loans for Commercial Banks with Assets under $5B in Tulsa, OK (MSA) (DISCONTINUED)",1989-01-01,2020-07-01,Quarterly,Q,Thousands of Dollars,Thous. of $,Not Seasonally Adjusted,NSA,2020-12-10 14:28:55-06,1,1,"This series is discontinued and will no longer be updated. Additional consolidated data is available on the FDIC's Bank Data and Statistics (https://www.fdic.gov/bank/statistical/).

This series represents Quarterly Average of Total Loans, Net of Unearned Income call item RCFD3360.

The asset class is determined by using Total Assets call item RCFD2170 less than or equal to $5B. Geographic location is determined by Abbreviated State Name call item RSSD9200 and County Code call item RSSD9150, which is mapped to the proper Core Based Statistical Area (CBSA) defined by the Office of Management and Budget (OMB).

Users are advised to use the Federal Reserve Board of Governors' data dictionary (https://www.federalreserve.gov/apps/mdrm/data-dictionary) to retrieve detailed information for specific call items.

This series is calculated by the Federal Reserve Bank of St. Louis using raw data that are collected by the FFIEC. Raw data can be found at https://cdr.ffiec.gov/public/.","Tulsa, OK",Tulsa,OK
TULAGRIDX,2021-12-11,2021-12-11,"Economic Conditions Index for Tulsa, OK (MSA) (DISCONTINUED)",1990-02-01,2019-12-01,Monthly,M,Percent,%,Seasonally Adjusted Annual Rate,SAAR,2020-04-14 16:33:03-05,1,1,"The economic activity index measures average economic growth in the metropolitan area. It is computed using a dynamic factor model that includes 12 variables measuring various aspects of economic activity in the MSA. The index is calibrated to Gross Metropolitan Product (GMP) growth and variance to allow for comparison across metro areas. 

For additional details, see Arias, M.A., C.S. Gascon and D.E. Rapach (2016), ""Metro Business Cycles,"" Journal of Urban Economics 94, 90-108, http://www.sciencedirect.com/science/article/pii/S009411901630016X. 
Federal Reserve Bank of St. Louis Working Paper 2014-046C, https://research.stlouisfed.org/wp/more/2014-046.","Tulsa, OK",Tulsa,OK
TULPOP,2021-12-11,2021-12-11,"Resident Population in Tulsa, OK (MSA)",2000-01-01,2020-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2021-05-05 14:46:45-05,9,9,All observations are July 1 estimates of each year.,"Tulsa, OK",Tulsa,OK
TULS140BP1FH,2021-12-11,2021-12-11,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Tulsa, OK (MSA)",1988-01-01,2021-10-01,Monthly,M,Units,Units,Not Seasonally Adjusted,NSA,2021-11-24 08:01:50-06,1,1,"This series represents the total number of building permits for 1-unit structure types. The 1-unit structure type is a single-family home or house. A single-family home or house types include fully detached, semidetached (semidetached, side-by-side), row houses, and townhouses. For attached units, each must be separated from the adjacent unit by a ground-to-roof wall in order to be classified as a single-family structure. These units also must not share heating/air-conditioning systems or utilities. Units built on top of one another and those built side-by-side that do not have a ground-to-roof wall and/or have common facilities (i.e., attic, basement, heating plant, plumbing, etc.) are not included under single-family structures.

The Saint Louis Federal Reserve Bank uses the most recent Metropolitan Statistical Area definitions released by the Office of Management and Budget. For more information on specific definitions visit here (https://census.gov/programs-surveys/metro-micro.html).","Tulsa, OK",Tulsa,OK
